Image,Brand,Model,Category,Page,Img Score,Vision Score
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-1-1-230x350.png,APPLE,A2251,Laptop,6,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-1-1-230x350.png,APPLE,A2289,Laptop,6,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-8-230x350.png,APPLE,A2337,Laptop,6,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-2-230x350.png,APPLE,A2338,Laptop,6,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-2-4-230x350.png,ASUS,G513QR-HF010T,Laptop,6,,7.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G533QS-HF009T,Laptop,6,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G533QS-HF030T,Laptop,6,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G713QR-HG021T,Laptop,6,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,GV301QH-K6034T,Laptop,6,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G713QR-HX047T,Laptop,6,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G533QR-HQ005T,Laptop,7,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-1-230x350.png,ASUS,C436FA-E10011,Laptop,7,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-15-230x350.png,ASUS,G733QS-HG015T,Laptop,7,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-6-230x350.png,ASUS,UX334FA-A3067T,Laptop,7,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame15-230x350.png,PHILIPS,24PFS5525_12,TV,6,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-59-230x350.png,POLAROID,POLAROID,TV,6,,4.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-39-230x350.png,CONTINENTAL EDISON,CELED43SAFHD20B7,TV,6,,3.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame15-230x350.png,PHILIPS,43PFS5525_12,TV,6,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame14-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame13-230x350.png,TCL,55P615,TV,6,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame12-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame10-230x350.png,CHIQ,CHIQ,TV,6,,6.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame9-230x350.png,CHIQ,CHIQ,TV,6,,6.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame5-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame6-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame7-230x350.png,PHILIPS,70PUS7805/12,TV,6,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame6-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-592-230x350.png,OLED65CX6LA,OLED65CX6LA,TV,6,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame5-230x350.png,SMARTTECH,SMARTTECH,TV,6,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-59-230x350.png,POLAROID,POLAROID,TV,6,,4.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame4-230x350.png,PHILIPS,43PUS7805/12,TV,7,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-591-230x350.png,43UN73006,43UN73006,TV,7,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame3-230x350.png,PHILIPS,50PUS7906/12,TV,7,,6.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame1-230x350.png,LG,32LM550BPLB,TV,7,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-59-230x350.png,POLAROID,ANDROID LED TV – 58” (146cm) – 4K UHD – Wifi – Netflix – YouTube – 4x HDMI – 3x USB – HDR 10 – Chromecast,TV,7,,4.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-59-230x350.png,POLAROID,ANDROID 4K UHD LED TV – 50″ (126cm) – WiFi – Bluetooth 5.0 – Netflix – YouTube – Google Play Store – Chromecast – HDR 10,TV,7,,4.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-59-230x350.png,POLAROID,ANDROID LED TV – 43” (108cm) – 4K UHD – Wifi – Netflix – YouTube – 4x HDMI – 3x USB 2.0 – HDR – Chromecast,TV,7,,4.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-1-2-230x350.jpg,LG,55UN71006,TV,7,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-3-230x350.jpg,SAMSUNG,65TU6905,TV,7,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-21-230x350.jpg,SAMSUNG,65TU8305,TV,7,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-20-230x350.png,SAMSUNG,75TU7025,TV,7,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-19-230x350.png,SAMSUNG,"65Q700T 2020, 8K SERIES",TV,7,,7.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-10-230x350.png,SAMSUNG,85AU8075,TV,7,,8.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-8-1-230x350.png,SAMSUNG,"85Q60A 2021, SERIES 6",TV,7,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-7-1-230x350.png,SAMSUNG,"75Q80A 2021, SERIES 8",TV,7,,8.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-6-2-230x350.jpg,SAMSUNG,"85QN85A 2021, SERIES 8",TV,7,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-5-1-230x350.jpg,SAMSUNG,QN800A 2021,TV,8,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-3-1-230x350.jpg,SAMSUNG,"65QN900A 2021, SERIE 9",TV,8,,8.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-2-1-230x350.jpg,SAMSUNG,"65QN95A 2021, SERIE 9",TV,8,,8.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-17-230x350.png,SAMSUNG,43AU7105,TV,8,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-9-230x350.jpg,SAMSUNG,"50QN90A 2021, SERIE 9",TV,8,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-16-230x350.png,Hisense,65U72QF,TV,8,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-15-1-230x350.png,Hisense,65U82QF,TV,8,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-2-230x350.jpg,HISENSE,40A5700F,TV,8,,4.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-230x350.jpg,17/12/2020,50A7100F,TV,8,,5.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-10-1-230x350.png,17/12/2020,50U72QF,TV,8,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-8-1-230x350.png,Hisense,43A7500F,TV,8,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-6-2-230x350.png,Hisense,55U72QF,TV,8,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-11-230x350.png,Panasonic, TX-55HZ1000E,TV,8,,4.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-10-230x350.png,Panasonic, TX-65HZ1500E,TV,8,,4.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-9-230x350.png,Panasonic,TX-55HX940E,TV,8,,5
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/2-a-39-3-230x350.jpg,Panasonic,TX-65HX810E,TV,8,,3.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-8-230x350.png,Panasonic,TX-65HX940E,TV,9,,4.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-7-230x350.png,Panasonic,TX-75HX940E,TV,9,,4.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-6-230x350.png,Panasonic,TX-55HZ2000E,TV,9,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-5-230x350.png,Panasonic,TX-65HZ2000E,TV,9,,4.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-4-230x350.jpg,Panasonic,TX-40HX810E,TV,9,,4.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-3-230x350.png,Panasonic,TX-43HX940E,TV,9,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-2-230x350.jpg,Hisense,70A7100F,TV,9,,4.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/6-a-79-8-2-230x350.png,Hisense,17/12/2020,TV,9,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/6-a-79-7-1-230x350.jpg,Hisense,65A7500F,TV,9,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-6-2-230x350.png,Hisense,70A7100F,TV,9,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-8-1-230x350.jpg,Hisense,58A7100F,TV,9,,5.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-5-3-230x350.jpg,Hisense,50A7500F,TV,9,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-4-3-230x350.jpg,Hisense,55U82QF,TV,9,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/tv-samsung-QE85Q80TATXXC-230x350.jpg,SAMSUNG,QE85Q80TATXXC,TV,9,,7.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/tv-samsung-UE32T4005AKXXC-230x350.jpg,SAMSUNG,UE32T4005AKXXC,TV,9,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/tv-samsung-UE75TU7125KXXC-230x350.jpg,SAMSUNG,UE75TU7125KXXC,TV,10,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/tv-samsung-QE75Q95TATXXC-230x350.jpg,SAMSUNG,QE75Q95TATXXC,TV,10,,7
